_start meta data
_update_action,SKU_Oferta,SKU_Conteudo
modify,oi_total_banda_larga_fixo_basico_fid_po_com_sd_com_sva_25mb_r1_rj,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_po_com_sd_com_sva_25mb_r1_al,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_po_com_sd_com_sva_25mb_r1_am,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_po_com_sd_com_sva_25mb_r1_ap,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_po_com_sd_com_sva_25mb_r1_ma,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_po_com_sd_com_sva_25mb_r1_mg,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_po_com_sd_com_sva_25mb_r1_pa,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_po_com_sd_com_sva_25mb_r1_pe,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_po_com_sd_com_sva_25mb_r1_pi,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_po_com_sd_com_sva_25mb_r1_rr,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_po_com_sd_com_sva_35mb_r1_ce,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_po_com_sd_com_sva_35mb_r1_es,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_po_com_sd_com_sva_35mb_r1_pb,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_po_com_sd_com_sva_35mb_r1_rn,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_po_com_sd_com_sva_35mb_r1_se,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_po_com_sd_com_sva_35mb_r1_ba,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_po_com_sd_com_sva_35mb_r1_rj,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_po_com_sd_com_sva_35mb_r1_al,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_po_com_sd_com_sva_35mb_r1_am,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_po_com_sd_com_sva_35mb_r1_ap,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_po_com_sd_com_sva_35mb_r1_ma,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_po_com_sd_com_sva_35mb_r1_mg,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_po_com_sd_com_sva_35mb_r1_pa,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_po_com_sd_com_sva_35mb_r1_pe,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_po_com_sd_com_sva_35mb_r1_pi,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_po_com_sd_com_sva_35mb_r1_rr,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_po_com_sd_com_sva_15mb_r2,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_po_com_sd_com_sva_25mb_r2,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_po_com_sd_com_sva_35mb_r2,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_15mb_r1_ce,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_15mb_r1_es,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_15mb_r1_pb,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_15mb_r1_rn,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_15mb_r1_se,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_15mb_r1_ba,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_15mb_r1_rj,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_15mb_r1_al,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_15mb_r1_am,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_15mb_r1_ap,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_15mb_r1_ma,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_15mb_r1_mg,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_15mb_r1_pa,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_15mb_r1_pe,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_15mb_r1_pi,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_15mb_r1_rr,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_25mb_r1_ce,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_25mb_r1_es,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_25mb_r1_pb,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_25mb_r1_rn,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_25mb_r1_se,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_25mb_r1_ba,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_25mb_r1_rj,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_25mb_r1_la,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_25mb_r1_am,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_25mb_r1_ap,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_25mb_r1_ma,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_25mb_r1_mg,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_25mb_r1_pa,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_25mb_r1_pe,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_25mb_r1_pi,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_25mb_r1_rr,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_35mb_r1_ce,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_35mb_r1_es,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_35mb_r1_pb,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_35mb_r1_rn,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_35mb_r1_se,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_35mb_r1_ba,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_35mb_r1_rj,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_35mb_r1_al,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_35mb_r1_am,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_35mb_r1_ap,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_35mb_r1_ma,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_35mb_r1_mg,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_35mb_r1_pa,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_35mb_r1_pe,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_35mb_r1_pi,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_35mb_r1_rr,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_15mb_r2,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_25mb_r2,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_po_com_sd_com_sva_35mb_r2,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_15mb_r1_ce,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_15mb_r1_es,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_15mb_r1_pb,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_15mb_r1_rn,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_15mb_r1_se,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_15mb_r1_ba,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_15mb_r1_rj,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_15mb_r1_al,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_15mb_r1_am,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_15mb_r1_ap,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_15mb_r1_ma,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_15mb_r1_mg,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_15mb_r1_pa,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_15mb_r1_pe,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_15mb_r1_pi,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_15mb_r1_rr,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_25mb_r1_ce,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_25mb_r1_es,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_25mb_r1_pb,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_25mb_r1_rn,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_25mb_r1_se,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_25mb_r1_ba,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_25mb_r1_rj,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_25mb_r1_al,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_25mb_r1_am,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_25mb_r1_ap,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_25mb_r1_ma,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_25mb_r1_mg,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_25mb_r1_pa,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_25mb_r1_pe,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_25mb_r1_pi,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_25mb_r1_rr,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_35mb_r1_ce,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_35mb_r1_es,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_35mb_r1_pb,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_35mb_r1_rn,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_35mb_r1_se,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_35mb_r1_ba,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_35mb_r1_rj,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_35mb_r1_al,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_35mb_r1_am,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_35mb_r1_ap,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_35mb_r1_ma,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_35mb_r1_mg,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_35mb_r1_pa,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_35mb_r1_pe,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_35mb_r1_pi,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_35mb_r1_rr,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_15mb_r2,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_25mb_r2,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_po_com_sd_com_sva_35mb_r2,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_15mb_r1_ce,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_15mb_r1_es,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_15mb_r1_pb,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_15mb_r1_rn,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_15mb_r1_se,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_15mb_r1_ba,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_15mb_r1_rj,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_15mb_r1_al,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_15mb_r1_am,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_15mb_r1_ap,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_15mb_r1_ma,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_15mb_r1_mg,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_15mb_r1_pa,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_15mb_r1_pe,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_15mb_r1_pi,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_15mb_r1_rr,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_25mb_r1_ce,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_25mb_r1_es,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_25mb_r1_pb,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_25mb_r1_rn,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_25mb_r1_se,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_25mb_r1_ba,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_25mb_r1_rj,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_25mb_r1_al,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_25mb_r1_am,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_25mb_r1_ap,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_25mb_r1_ma,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_25mb_r1_mg,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_25mb_r1_pa,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_25mb_r1_pe,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_25mb_r1_pi,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_25mb_r1_rr,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_35mb_r1_ce,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_35mb_r1_es,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_35mb_r1_pb,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_35mb_r1_rn,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_35mb_r1_se,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_35mb_r1_ba,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_35mb_r1_rj,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_35mb_r1_al,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_35mb_r1_am,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_35mb_r1_ap,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_35mb_r1_ma,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_35mb_r1_mg,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_35mb_r1_pa,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_35mb_r1_pe,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_35mb_r1_pi,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_35mb_r1_rr,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_15mb_r2,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_25mb_r2,bl_modem_wifi
modify,oi_total_banda_larga_fixo_basico_fid_guer_com_sd_sem_sva_35mb_r2,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_15mb_r1_ce,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_15mb_r1_es,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_15mb_r1_pb,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_15mb_r1_rn,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_15mb_r1_se,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_15mb_r1_ba,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_15mb_r1_rj,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_15mb_r1_al,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_15mb_r1_am,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_15mb_r1_ap,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_15mb_r1_ma,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_15mb_r1_mg,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_15mb_r1_pa,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_15mb_r1_pe,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_15mb_r1_pi,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_15mb_r1_rr,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_25mb_r1_ce,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_25mb_r1_es,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_25mb_r1_pb,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_25mb_r1_rn,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_25mb_r1_se,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_25mb_r1_ba,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_25mb_r1_rj,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_25mb_r1_la,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_25mb_r1_am,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_25mb_r1_ap,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_25mb_r1_ma,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_25mb_r1_mg,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_25mb_r1_pa,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_25mb_r1_pe,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_25mb_r1_pi,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_25mb_r1_rr,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_35mb_r1_ce,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_35mb_r1_es,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_35mb_r1_pb,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_35mb_r1_rn,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_35mb_r1_se,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_35mb_r1_ba,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_35mb_r1_rj,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_35mb_r1_al,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_35mb_r1_am,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_35mb_r1_ap,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_35mb_r1_ma,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_35mb_r1_mg,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_35mb_r1_pa,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_35mb_r1_pe,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_35mb_r1_pi,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_35mb_r1_rr,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_15mb_r2,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_25mb_r2,bl_modem_wifi
modify,oi_total_banda_larga_fixo_intermediario_fid_guer_com_sd_sem_sva_35mb_r2,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_guer_com_sd_sem_sva_15mb_r1_ce,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_guer_com_sd_sem_sva_15mb_r1_es,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_guer_com_sd_sem_sva_15mb_r1_pb,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_guer_com_sd_sem_sva_15mb_r1_rn,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_guer_com_sd_sem_sva_15mb_r1_se,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_guer_com_sd_sem_sva_15mb_r1_ba,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_guer_com_sd_sem_sva_15mb_r1_rj,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_guer_com_sd_sem_sva_15mb_r1_al,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_guer_com_sd_sem_sva_15mb_r1_am,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_guer_com_sd_sem_sva_15mb_r1_ap,bl_modem_wifi
modify,oi_total_banda_larga_fixo_top_fid_guer_com_sd_sem_sva_15mb_r1_ma,bl_modem_wifi
